url;paperurl;org;per;loc
http://www.dailymail.co.uk/sport/football/article-2317024/Joao-Havelange-quits-FIFA-bribes-scandal-president-Sepp-Blatter-cleared-misconduct.html;http://www.dailymail.co.uk/home/index.html;"FIFA;Mail Online;FIFA;FIFA;ISL;FIFA;FIFA Adjudicatory Chamber;FIFA;FIFA;ISL;ISL;FIFA;ISL;FIFA;ISMM ISL Group;FIFA;Associated Newspapers LtdPart;The Mail";"Joao Havelange;Sepp Blatter;Joao Havelange;Havelange;Ricardo Teixeira;Nicolas Leoz;Hans-Joachim Eckert;Sepp Blatter;Havelange;Havelange;Blatter;Blatter;Eckert;Blatter;Blatter;Blatter;Havelange;Blatter;Havelange;Blatter;Blatter;Havelange;Ricardo Teixeira;Nicolas Leoz;Havelange;Teixeira;Leoz";
http://www.dailymail.co.uk/sport/rugbyunion/article-2316957/Lucky-Danny-Cipriani-recovers-run-bus-nurse-Kelly-Brook.html;http://www.dailymail.co.uk/home/index.html;"Mail Online;Sale Sharks;Sun;Yorkshire;Associated Newspapers LtdPart;The Mail";"Danny Cipriani;Kelly Brook;Danny Cipriani;Cipriani;Gold Dust;Cipriani;Kelly Brook;Kelly;Cipriani;Kelly;Kelly;Danny;Kylie;Danny;Danny;Danny;Danny;Danny;Danny;James;Danny";"Leeds;London;Leeds;Leeds General Infirmary"
http://www.dailymail.co.uk/news/article-2317110/N-Dubz-rapper-Dappy-loses-appeal-conviction-petrol-station-brawl.html;http://www.dailymail.co.uk/home/index.html;"Mail Online;Court of Appeal;Associated Newspapers LtdPart;The Mail on Sunday";"Dappy;Dappy;Costadinos Contostavlos;Kieran Vassell;Dappy&#8217;s;Kaye Vassell;Alfred Miller;Vassell;Dappy;Miller;Royce;Dappy;Grace Cochran;Serena Burton;Royce";"London;Guildford Crown Court;Hammersmith;London;Brentford;London"
http://www.dailymail.co.uk/sport/rugbyunion/article-2317094/From-X-Factor-Lions-tour-Matt-Stevens-completes-remarkable-comeback.html;http://www.dailymail.co.uk/home/index.html;"X Factor;Lions;Mail Online;Lions;Bath University;Bath;Eastenders;Saracens;Associated Newspapers LtdPart;The Mail";"Matt Stevens;Matt Stevens;Springbok;Stevens;Stevens;Lucy Benjamin;Stevens;Lee Mears;Stevens;Bath;Stevens";"Australia;England;Bath;Glasgow;Bath;England;Ireland"
http://www.dailymail.co.uk/news/article-2317135/Council-housing-boss-offering-25-000-year-job-friends-Facebook.html;http://www.dailymail.co.uk/home/index.html;"Mail Online;Medway Council;Labour;Associated Newspapers LtdPart;The Mail";"Mark Blowers;Blowers;Glyn Griffiths;Howard Doe";"Kent;Tory"
http://www.dailymail.co.uk/femail/article-2317018/Move-Botox-Toxin-free-wrinkle-busting-treatment-using-power-COLD-launches-UK.html;http://www.dailymail.co.uk/home/index.html;"Mail Online;Harley Street;Aesthetic Virtue;Frotox;Botox;Private Clinic;Associated Newspapers LtdPart;The Mail on Sunday";"Nicole Kidman;Sharon Osbourne;Yannis Alexandrides;Raina Zarb Adami;Dennis Wolf";"UK;California-based;UK;Harley Street;California-based;Harley Street;Harley Street"
http://www.dailymail.co.uk/news/article-2317061/April-Jones-trial-Blood-victim-suspect-Mark-Bridgers-living-room-hallway-bathroom.html;http://www.dailymail.co.uk/home/index.html;"Mail Online;Land;Associated Newspapers LtdPart;The Mail";"April Jones;Mark Bridger;April Jones;Mark Bridger;April;April;Ian Huntley;Holly Wells;Jessica Chapman;Elwen Evans;Bridger;Evans;April;April;April;April;Bridger;April;Bridger;April;Evans;Bridger;April;April;Bridger;April&#8217;s;Bridger;April;Miss Evans;Bridger;Bridger;Holly Wells;Jessica Chapman,&#8217;Bridger;April Jones;Coral;Paul;Bridger;April;April";"Mold Crown Court;Rover;Machynlleth;Ceinws"
http://www.dailymail.co.uk/news/article-2317105/James-Curtis-death-Birkenhead-mothers-heartache-toddler-son-killed-falling-fireplace.html;http://www.dailymail.co.uk/home/index.html;"Mail Online;DM has shareLink;Merseyside Police;Associated Newspapers LtdPart;The Mail";"James Curtis;James Curtis;James;Charlotte Edwards;Stuart Curtis;Charlotte;James;James;Edwards;James;Nic Curtis;Katie Patient;Terri Goode;Charl;James";"Birkenhead;Wirral"
http://www.dailymail.co.uk/news/article-2317028/Mystery-disappearance-leading-Irish-politicians-ex-husband-contacted-family-16-years.html;http://www.dailymail.co.uk/home/index.html;"Mail Online;Fianna Fail;Fianna Fáil;Guinness;Irish Independent;Associated Newspapers LtdPart;The Mail";"Beverley Flynn;John Cooper;Flynn;Flynn-Cooper;Cooper;Flynn;Pádraig Flynn;Cooper;Flynn;Cooper;Peter John Cooper;Ron;Valerie;Stephen Cooper;John;Flynn";"London;Ireland;France;England;Dublin;UK;London;Beckenham Cemetery;Bromley"
http://www.dailymail.co.uk/femail/article-2317073/Poppy-Delevingne-ultimate-beach-babe-new-Vero-Moda-summer-campaign.html;http://www.dailymail.co.uk/home/index.html;"Vero Moda;Mail Online;Vero Moda;Nails Inc;Louis Vuitton;Vero Moda;Associated Newspapers LtdPart;The Mail";"Poppy Delevingne;Poppy Delevingne;Poppy;Poppy;Cara Delevingne;Thomas Sabo;Marc Jacobs";Miami
http://www.dailymail.co.uk/tvshowbiz/article-2317101/Gwyneth-Paltrow-Chris-Martin-make-rare-public-appearance-head-dinner.html;http://www.dailymail.co.uk/home/index.html;"Mail Online;Coldplay;The Sun;Coldplay;Corrie Published;Associated Newspapers LtdPart;The Mail";"Gwyneth Paltrow;Chris Martin;Gwyneth Paltrow;Chris Martin;Apple;Moses;Chris;Gwyneth;Gwyneth;Gwyneth;Brad Pitt;Chris;Michelle Keegan";"La Petite Maison;Los Angeles;London"
http://www.dailymail.co.uk/tvshowbiz/article-2317132/Danielle-OHara-reveals-shes-having-baby-boy.html;http://www.dailymail.co.uk/home/index.html;"Mail Online;DM has shareLink;WAG;Closer;Corrie Published;Associated Newspapers LtdPart;The Mail";"Danielle O'Hara;Danielle O\'Hara;Jamie;Danielle O'Hara;Danielle;Danielle;Coleen Rooney;Wayne;Coleen;Danielle;Coleen;Kai;Danielle;Victoria Beckham;David;Harper;Michelle Keegan";Littlewoods
http://www.dailymail.co.uk/femail/article-2317072/Grandmother-Linda-Thomson-loses-10-stone-fulfil-dream-posing-naked-Calendar-Girl.html;http://www.dailymail.co.uk/home/index.html;"Mail Online;Charles;Studio;NHS;Tudor Player;Leukaemia and Lymphoma Research;Women Institute;Associated Newspapers LtdPart;The Mail on Sunday";"Linda Thomson;Calendar;Linda Thomson;Linda;Linda;Celia;Linda;September;Linda;Shy Linda";"Cryer;Theatre;South London;London"
http://www.dailymail.co.uk/sciencetech/article-2317057/Artist-creates-fascinating-prints-finger-smudges-swipes-using-iPad-apps-Facebook-Angry-Birds.html;http://www.dailymail.co.uk/home/index.html;"Mail Online;iPad;Paper Toss;MicrosoftInternetExplorer4;New Roman serif;;Invisible Hieroglyphics Collection;Associated Newspapers LtdPart;The Mail on Sunday";"Andre Woolery;Victor Abijaoudi;Woolery;Abijaoudi;Woolery;Abijaoui";"US;New York;Texas"
http://www.dailymail.co.uk/news/article-2316830/BBCs-Robert-Peston-Im-transcribing-wifes-novel-death-cancer-I-talking-her.html;http://www.dailymail.co.uk/home/index.html;"BBC;Mail Online;BBC 8217;s;Radio Times;Radio Times;Associated Newspapers LtdPart;The Mail";"Robert Peston;Robert Peston;Peston;Siân Busby;Peston;Peston;Peston;Busby;Siân;Peston;Max;Busby;Simon;Peston;Peston&#8217;s;Peston";
http://www.dailymail.co.uk/femail/article-2316996/Camilla-dazzling-Duchess-Amsterdam-celebrate-crowning-King-Willem-Alexander-Holland.html;http://www.dailymail.co.uk/home/index.html;"Mail Online;Associated Newspapers LtdPart;The Mail;Metro Media Group font-weight";"Camilla;Willem-Alexander;Beatrix;Willem-Alexander;Willem-Alexander;Bruce Oldfield;Philip Treacy;Maxima;Willem-Alexander;Camilla;Charles;Beatrix;Camilla;Bruce Oldfield;Camilla;Boucheron;Mother;Camilla;Kate;Camilla;Jo Hansford;Kate;Camilla;Camilla;Camilla;Charles;Felipe;Letizia;Frederik;Beatrix;Willem-Alexander;Beatrix;Willem-Alexander;Beatrix;Willem-Alexander;Maxima;Catharina-Amalia;Orange;Willem-Alexander;Beatrix;Willem-Alexander;Maxima;Beatrix";"Amsterdam;Holland;Netherlands;Cornwall;Wales;Netherlands;Nieuwe Kerk or New Church;Amsterdam;Netherlands;Rijksmuseu;Cambridge;Spain;Denmark;Netherlands;Amsterdam;Royal Palace;Amsterdam;Argentina"
http://www.dailymail.co.uk/tvshowbiz/article-2317121/Simon-Cowell-sets-Alesha-Dixon-hunky-underwear-model-James-Taylor.html;http://www.dailymail.co.uk/home/index.html;"Mail Online;Mail Online;Associated Newspapers LtdPart;The Mail";;
http://www.dailymail.co.uk/news/article-2317149/Prestatyn-Fire-Melanie-Smith-guilty-killing-family-arson-attack.html;http://www.dailymail.co.uk/home/index.html;"Mail Online;Mold Crown Court;McDonald;Associated Newspapers LtdPart;The Mail";"Melanie Smith;Melanie Smith;Lee-Anna Shiers;Shiers;Bailey;Skye;Shiers;Charlie;Liam Timbrell;Smith;Timbrell;Mel;Smith;Steven Clarkson;Shiers";"Prestatyn;North Wales"
http://www.dailymail.co.uk/tvshowbiz/article-2317051/The-Apprentice-2013-lineup-Contestants-include-jazz-singer-nude-model.html;http://www.dailymail.co.uk/home/index.html;"Mail Online;Medical Rep;Make-Up Brand;Dance;Education Company;Duracell;Football Centres;Drink;Marketing;Corrie Published;Associated Newspapers LtdPart;The Mail;Metro Media Group fonttyle;BBC1";"Lord Sugar;Leah Totton;Luisa Zissman;Jessica Rabbit;Albert Einstein;Natalie Panayi;Myles Mordaunt;Richard Branson;Bernie Ecclestone;Zeeshaan Shah;Napoleon;Napoleon;Jason Leech;Jaz Ampaw-Farr;Sophie Lau;Alex Mills;Sophie;Jordan Poulton;Sugar;Sugar;Sugar;Karren Brady;Nick Hewer;Ricky Martin;Rickmansworth;Mary Porter;Alex Polizzi;Milton Keynes;Jessica Rabbit;Michelle Keegan";"Northern Ireland;Monaco;Wigan;Bristol;London;Leeds;London;N Ireland;St Albans;Cardiff;Altrincham;Birmingham;London;Pakistan;Napolean;London;London;Liverpool;Monaco"
http://www.dailymail.co.uk/news/article-2317050/Go-Compare-My-Big-Fat-Gypsy-Wedding-complained-ads-2012.html;http://www.dailymail.co.uk/home/index.html;"Go Compare;Mail Online;Go Compare TV;Advertising;ASA;BBC;ASA;Channel 4;TV;Richmond ham;Asda;Fathers for Justice;ASA;Paddy Power;Ambulance;ASA;Morrisons;Kellogg 8217;s;ASA;Kayak Software Corporation;Labour;Gocompare com;Gocompare com;Channel 4;Richmond Ham;Paddy Power;YouTube;Kellogg 8217;s;Nut;Morrisons;ASDA;Kayak Software;St John Ambulance;Associated Newspapers LtdPart;The Mail;Metro Media Group fonttyle";"Gio Compario;Wynne Evans;Stuart Pearce;Gio;Sue Barker;Gio;Lord Smith;Stuart Pearce;Sue Barker;Crunchy;Mum";"England;Ireland;St John 8217;s;Ireland"
http://www.dailymail.co.uk/tvshowbiz/article-2317090/Sam-Worthington-Sophie-Monk-partners---join-forces-work-new-TV-show.html;http://www.dailymail.co.uk/home/index.html;"Mail Online;Fox FM;Imperial;Good Charlotte;Angel Champagne;Entourage;Date Movie;Corrie Published;Associated Newspapers LtdPart;The Mail";"Sam Worthington;Sophie Monk;Sam Worthington;Sophie Monk;Sam;Sophie;Sophie;Sam;Crystal Humphries;Sophie;Jimmy Esebag;Benji Madden;Sam;Sophie;Sam;Xavier Samuel;Zoe Saldana;Sigourney Weaver;James Cameron;Sophie;Michelle Keegan";"Melbourne;Australia;South Yarra;Los Angeles"
http://www.dailymail.co.uk/tvshowbiz/article-2317126/Kristen-Bell-goes-make-free-wears-casual-clothes-spotted-time-birth-daughter-Lincoln.html;http://www.dailymail.co.uk/home/index.html;"Mail Online;CW;Veronica Mars;Corrie Published;Associated Newspapers LtdPart;The Mail";"Kristen Bell;Lincoln;Kristen Bell;Kristen;Sarah Marshall;Dax Shepherd;Lincoln;Kristen;Veronica Mars;Kristen;Lincoln;Kristen;Tim Arnold;Kristen;Arnold;Kristen;Michelle Keegan";Los Feliz
http://www.dailymail.co.uk/money/news/article-2317038/Whitbread-create-12-000-jobs-years.html;http://www.dailymail.co.uk/home/index.html;"Whitbread;Mail Online;Whitbread;Whitbread;Costa 8217;s;Asda;Beefeater;Brewers Fayre;Whitbread;Premier;Inn;Whitbread;Government;HSBC;Aviva;AstraZeneca;Asda;Asda;Asda;Click and Collect;Asda;Costa Coffee;Costa;Whitbread;Costa;Whitbread;Croydon Advertiser;Tesco;Starbucks;Associated Newspapers LtdPart;The Mail";"Andy Harrison;Andy Clarke Clarke;Sergio;Bruno Costa;Bruno Costa;Purley";"Costa Coffee;UK;UK;UK;Costa;UK;Britain 8217;s;UK;Cheshire-based;Nottingham;UK;UK;China;Cambodia;Britain 8217;s;Totnes;Devon;Devon;Costa;Totnes;Gloucester Road;Bristol;King Hill;Maidstone;Kent;Costa"
http://www.dailymail.co.uk/news/article-2317124/Bradford-father-Colin-Berry-died-daughter-gun-went-police-home-raid.html;http://www.dailymail.co.uk/home/index.html;"Mail Online;Neighbourhood Watch;Independent Police Complaints Commission;IPCC;West Yorkshire Police;Neighbourhood Policing Team;Neighbourhood Watch;Associated Newspapers LtdPart;The Mail";"Colin Berry;Colin Berry;Berry;Berry;Jude Lee;Berry;Berry;Lee;Jeanette;Paul Marks;Berry;Berry;Lee;Berry;Marks;Berry;Susan Myers;Staffy";"Bradford;Bradford;Bradford"
http://www.dailymail.co.uk/news/article-2317130/Police-couple-drowned-swimming-pool-star-country-house.html;http://www.dailymail.co.uk/home/index.html;"Mail Online;Health and Safety Executive;Essex Police;Essex Police;Down;Big Brother;Parliament;Associated Newspapers LtdPart;The Mail";"Kpakia Komba;Josephine Newahun Foday;Chris Falcus;Jo Carter;Frankie Heritage;Miss Carter;Heritage;Lucy Sparks;Nick Lee;Jade Goody;Jack Tweed;Chris Falcus";"Erith;Kent;London;Down Hall Country House;Essex;Chelmsford;Essex;London;Essex;Essex;Hatfield Heath;Essex;Hertfordshire;London;Hertfordshire;Hall Hotel"
http://www.dailymail.co.uk/tvshowbiz/article-2317007/Rosie-Huntington-Whiteley-arrives-US-airport-wearing-hat-shades-looks-stunning.html;http://www.dailymail.co.uk/home/index.html;"Mail Online;Spencer;Vogue;Vogue;Restaurant;Burberry;Victoria Secrets;Moschino;Corrie Published;Associated Newspapers LtdPart;The Mail";"Rosie Huntington-Whiteley;Rosie Huntington-Whiteley;Rosie;Alexandra Shulman;Michael Kors;Rosie;Elie Saab;Jason Statham;Tom Hardy;Nicholas Holt;Charlize Theron;Michelle Keegan";"US;US;Devonshire;LAX;London;Balthazar;Covent Garden;Le Baron;Mayfair;Los Angelese;Fury Road"
http://www.dailymail.co.uk/news/article-2317079/Airlines-launch-online-upgrade-auctions-spare-seats-business-class.html;http://www.dailymail.co.uk/home/index.html;"Mail Online;El Al;Etihad of Abu Dhabi;Virgin Atlantic;Plusgrade;New Roman;Air New Zealand;Associated Newspapers LtdPart;The Mail;Metro Media Group fonttyle";Ken Harris;"Israel;U S;New York;London Heathrow;Auckland"
http://www.dailymail.co.uk/news/article-2317074/Vincent-Black-Shadow-motorbike-broke-speed-record-1952-sells-113-500.html;http://www.dailymail.co.uk/home/index.html;"Mail Online;Bonhams;Bonhams Motorcycle Department;Ipswich Police;Akai Yamaha;Associated Newspapers LtdPart;The Mail on Sunday";"George Petch;Petch;Ben Walker;Steve McQueen;Clifford Jones;Barry Sheene;Walker;Steve McQueen;Clifford Jones";"Britain;France;Vincent;Lincolnshire;Staffordshire County Showground;Brough Superior Club"
http://www.dailymail.co.uk/tvshowbiz/article-2317129/The-Saturdays-Mollie-King-dating-US-music-producer-Jordan-Omley.html;http://www.dailymail.co.uk/home/index.html;"The Saturdays;Mail Online;The Saturdays;Look;The Jam;The;Bolton;Corrie Published;Associated Newspapers LtdPart;The Mail";"King;Jordan Omley;Mollie King;Jordan Omley;Jordan;Michael;Mollie;Gandy;Lawson;Andy Brown;Mollie;King;Omley;Jordan;Mollie;Michelle Keegan";"US;Londoner;America;UK"
http://www.dailymail.co.uk/femail/article-2317083/The-Duke-Duchess-Cambridge-seen-Artists-age-Kate-William-50-years.html;http://www.dailymail.co.uk/home/index.html;"Mail Online;Huffington Post;Harvard-MIT;Royal;Associated Newspapers LtdPart;The Mail";"Kate;William;Kate;William;Kate;William;Nikolett Mérész;Nickolay Lamm;Duchess;Lamm;William;Kate;Jenny Chen";"Cambridge;Cambridge;Cambridge"
http://www.dailymail.co.uk/tvshowbiz/article-2317120/Kerry-Katona-plans-make-fianc-George-Kay-HER-admits-wants-kids.html;http://www.dailymail.co.uk/home/index.html;"Mail Online;Ku;Atomic;Corrie Published;Associated Newspapers LtdPart;The Mail;Metro Media Group font-weight;Now";"Kerry Katona;George Kay;George Kay;Kerry Katona;George;Kerry Katona Kay;George;Katona;George;Sue;Molly;Lilly-Sue;George;Molly;Lilly-Sue;Molly;Kerry;Brian McFadden;Mark Croft;George;Kerry;George;George;Kerry;Max;George;Mark Croft;Mark;Max;George;Kerry;Brian;Molly;Lilly-Sue;Kerry;Mark;Heidi;Max;Michelle Keegan";"Blackpool Tower;Blackpool Tower;Westlife;Chicago-themed;Warrington"
http://www.dailymail.co.uk/tvshowbiz/article-2317178/Derek-Hough-shows-toned-dancers-torso-goes-shirtless-hairdressers.html;http://www.dailymail.co.uk/home/index.html;"Mail Online;Corrie Published;Associated Newspapers LtdPart;The Mail";"Derek Hough;Derek Hough;Derek;Kellie Pickler;Derek;Carrie Ann Inaba;Len Goodman;Bruno Tonioli;Kellie;Derek;Michelle Keegan";
http://www.dailymail.co.uk/tvshowbiz/article-2317177/Tony-Award-nominations-Cyndi-Laupers-Kinky-Boots-hits-high-note-13-nods-Matilda-earns-12.html;http://www.dailymail.co.uk/home/index.html;"Mail Online;The Producers;The Book of Mormon;Rodgers Hammerstein;Kinky Boots;Rodgers Hammerstein;CBS;Assembled Parties;;The Other Place;The;Rodgers Hammerstein;Kinky Boots;Kinky Boots;Motown The Musical;Rodgers Hammerstein;Golden;Golden;Assembled Parties;Motown;Rodgers Hammerstein;Corrie Published;Associated Newspapers LtdPart;The Mail";"Kinky;Matilda;Kinky;Kinky;Lauper;Harvey Fierstein;Billy Elliot;Tony;Roald Dahl;Kinky Boots;Fierstein;David Rockwell;Jerry Mitchell;Billy Porter;Annaleigh Ashford;Matilda;Matthew Warchus;Chris Nightingale;Tim Minchin;Bertie Carvel;Carvel;Tom Hanks;Nathan Lane;Tracy Letts;David Hyde Pierce;Masha;Spike;Tom Sturridge;Annie;Edwin Drood;Pippin;Kenneth Posner;Pippin;Hugh Vanstone;Richard Greenberg;Nora Ephron;Colm Toibin;Christopher Durang;Sutton Foster;Jesse Tyler Ferguson;Larry Kramer;Kinky;Lucky;Vanya;Sonia;Masha;Spike;Kinky;Rodgers;Hammerstein;Hands;Kinky;Golden Boy;Virginia Woolf;Annie;Rodgers;Hammerstein;Lucky;Nathan Lane;Tracy Letts;Virginia Woolf;Vanya;Sonia;Masha;Tom Sturridge;Laurie Metcalf;Amy Morton;Virginia Woolf;Vanya;Sonia;Masha;Cicely Tyson;Matilda;Santino Fontana;Billy Porter;Stark Sands;Stephanie J. Block;Carolee Carmello;Valisia LeKae;Laura Osnes;Cinderella;Danny Burstein;Richard Kind;Vanya;Sonia;Masha;Tony Shalhoub;Lucky;Carrie Coon;Virginia Woolf;Vanya;Sonia;Masha;Judith Ivey;Judith Light;Condola Rashad;Charl Brown;Keith Carradine;Will Chase;Gabriel Ebert;Pippin;Victoria Clark;Keala Settle;Matilda;Michelle Keegan";"London;New York;Vanya;Sonia;Radio City Music Hall;Bountiful"
http://www.dailymail.co.uk/femail/article-2317143/Kate-Moss-photos-David-Ross-model-striking-fresh-faced-teenager-auction.html;http://www.dailymail.co.uk/home/index.html;"Mail Online;Storm;Bloomsbury Auctions;Storm;Bloomsbury;Associated Newspapers LtdPart;The Mail";"Kate Moss;David Ross;Kate Moss;David Ross;Kate;David;Kate;David;David;Storm;Kate;Fred Perry;Kate;David;Sarah Doukas;Kate";"London;London;New York;St John Wood;London;London"
http://www.dailymail.co.uk/tvshowbiz/article-2317162/Zayn-Malik-Perrie-Edwards-celebrate-year-anniversary-Paris-kiss-Eiffel-Tower.html;http://www.dailymail.co.uk/home/index.html;"Mail Online;One Direction;Little Mix;Corrie Published;Associated Newspapers LtdPart;The Mail";"Zayn Malik;Perrie Edwards;Zayn Malik;Perrie Edwards;Perrie;Zayn;Zayn;Perrie;Zayn;Perrie;Zayn;Zayn;Tiffany;Tiffany;Courtney Webb;Little Mix;Perrie;Perrie;Zayn;Michelle Keegan";"Paris;Eiffel Tower;Paris;Eiffel Tower;Paris"
http://www.dailymail.co.uk/news/article-2317156/Airbus-pilot-moment-passenger-plane-came-close-crashing-UFO-flying-Glasgow.html;http://www.dailymail.co.uk/home/index.html;"Airbus;Mail Online;UK Airprox Board;Airbus;Airprox;TCAS;Air Traffic Control;Associated Newspapers LtdPart;The Mail on Sunday";;"Glasgow;Glasgow;Baillieston;Glasgow;Glasgow"
http://www.dailymail.co.uk/news/article-2317168/BREAKING-NEWS-Three-soldiers-killed-roadside-bomb-Afghanistan.html;http://www.dailymail.co.uk/home/index.html;"Mail Online;Taliban;Associated Newspapers LtdPart;The Mail";;"Afghanistan;Afghanistan;Helmand Province;Afghanistan;U S"
http://www.dailymail.co.uk/news/article-2317116/Woman-flung-air-trying-steal-petrol.html;http://www.dailymail.co.uk/home/index.html;"Mail Online;DM has shareLink;Caltex;Australian Convenience and Petroleum Marketers Association;Motormouth;BP Australia;Associated Newspapers LtdPart;The Mail";;"Mt Warren Park;Australia;Logan;Brisbane City;Sunshine Coast"
http://www.dailymail.co.uk/tvshowbiz/article-2316925/Dancing-With-The-Stars-2013-Kellie-Pickler-nails-sexy-samba-topless-Derek-Hough.html;http://www.dailymail.co.uk/home/index.html;"Mail Online;Small;Baltimore Raven;General;Disney;Associated Newspapers LtdPart;The Mail";"Kellie Pickler;Derek Hough;Kellie Pickler;Derek;Carrie;Len;Bruno;Kellie;Derek;Jacoby Jones;Karina Smirnoff;Len Goodman;Bruno;Carrie Ann;Tom Bergeron;Ingo Rademacher;Bruno;Carrie Ann;Len;Andy Dick;Sharna Burgess;Bruno;Carrie;Aly Raisman;Mark Ballas;Mark;Pickler;Carrie;Len;Sean Lowe;Peta Murgatroyd;Peta;Catherine Guidici;Len;Bruno;Sean;Sean&#8217;s;Zendaya Coleman;Val Chmerkovskiy;Bruno;Len;Carrie Ann;Kellie;Derek;Andy;Sharna;Aly;Mark;Len;Carrie Ann;Aly;Mark;Aly;Mark;Jacoby;Karina;Val;Zendaya;Bruno;Val;Zendaya;Sean;Peta;Ingo;Kym;Bruno;Sean;Peta;Carrie;Len;Ingo;Kym;Michelle Keegan";"Hospital;Corrie Published"
http://www.dailymail.co.uk/tvshowbiz/article-2317176/Kelly-Preston-displays-youthful-beach-body-black-swimsuit-takes-dip-Hawaii.html;http://www.dailymail.co.uk/home/index.html;"Mail Online;Last Song;Corrie Published;Associated Newspapers LtdPart;The Mail";"Kelly Preston;Kelly Preston;John Travolta;Benjamin;Benjamin;Kelly;Kelly;Kelly;Ella Bleu;Benjamin;Kelly;John;Miranda Kerr;Michelle Keegan";"Hawaii;Hawaii;Australia;Down Under;Sydney"
http://www.dailymail.co.uk/news/article-2317161/65-going-strong-Car-company-Land-Rover-celebrates-milestone-birthday-oldest-worker-rides-model.html;http://www.dailymail.co.uk/home/index.html;"Land Rover;Mail Online;DM has shareLink;Land Rover;Land Rover;Land Rover;Land Rover;Land Rover;Land Rover;Lynx;Royal Navy;Land Rover;Land Rover;Royal;Land Rover;Rover;Land Rover;Land Rover;Land Rover;Associated Newspapers LtdPart;The Mail";"Roger Crathorne;Crathorne;Huey;Crathorne;Winston Churchill;John Edwards";"West Midlands;UK;Packington;Solihull;Solihull;UK"
http://www.dailymail.co.uk/news/article-2317194/Three-worried-able-pay-energy-bills-government-claims-climate-change-big-concern.html;http://www.dailymail.co.uk/home/index.html;"Mail Online;Department for Energy and Climate Change;DECC;NHS;Associated Newspapers LtdPart;The Mail";"Ed Davey;Davey;Davey";"UK 8217;;Britain;UK"
http://www.dailymail.co.uk/news/article-2316937/John-Hartley-Robertson-US-Army-veteran-living-Vietnam-village-44-YEARS-shot-down.html;http://www.dailymail.co.uk/home/index.html;"US Army;Mail Online;Army;U S Army Special Forces;Green Berets;Special Operations Group;Military Assistance Command Vietnam;Studies and Observations Group;U S Military;Hot;Associated Newspapers LtdPart;The Mail;Sunday";"John Hartley Robertson;John Hartley Robertson;Robertson;Robertson;Michael Jorgensen;Robertson;Dan Tan Ngoc;Tom Faunce;Fonce;Jorgensen;Robertson;John Hartley Robertson;Johnny;John Cheslea;Mildred Robertson;Wanda Robertson;Jorgensen;Faunce;Jorgensen;Faunce;John;Tom;Faunce;Jorgensen;Robertson;Robertson;Jorgensen;John Hartley Robertson;Jorgensen;Jorgensen;Robertson;Faunce;John Hartley Robertson;Robertson;Jean Robertson Holly;Robertson;Jorgensen;Robertson-Holly;Robertson;Jorgensen;Jorgensen;Jorgensen;Hugh Tran;Tran;Jorgensen;Robertson;Henry;Henry;Jorgensen;Robertson;Chris McDonald;Robertson";"Vietnam;Washington D C s;Laos;Vietnam;Laos;America;Vietnam;Alabama;Vietnam;Vietnam;U S;U S Embassy;Canada;Edmonton"
http://www.dailymail.co.uk/news/article-2317166/Naomi-Oni-Woman-charged-acid-attack-Victorias-Secret-shop-worker-left-horrific-injuries.html;http://www.dailymail.co.uk/home/index.html;"Victoria Secret;Mail Online;Crown Prosecution Service;CPS;Scotland Yard;CPS London;Magistrates Court;Shopping Centre;Scotland Yard;Associated Newspapers LtdPart;The Mail";"Naomi Oni;Naomi Oni;Mary Konye;Damaris Lakin;Konye;Konye;Oni;Oni;Ato Owede;Oni;Oni";"Dagenham;London;Barkingside;Essex;Essex;Westfield;East London"
http://www.dailymail.co.uk/news/article-2317171/Hugo-Avalos-Chanon-41-died-falling-mechanical-blender-meat-factory.html;http://www.dailymail.co.uk/home/index.html;"Mail Online;Interstate Meat Distributors Inc;Occupational Safety and Health Division;DCS Sanitation Management Inc;Interstate Meat Distributors;Interstate Meat Distributors;Interstate Meat;Oregonian;Associated Newspapers LtdPart;The Mail";"Hugo Avalos-Chanon;Hugo Avalos-Chanon;Avalos-Chanon;Darrin Hoy;Avalos-Chanon;Hoy";"Southeast Portland;Oregon"
http://www.dailymail.co.uk/tvshowbiz/article-2317148/Cara-Delevingne-Ellie-Goulding-Rita-Ora-look-little-worse-wear-head-wild-night-out.html;http://www.dailymail.co.uk/home/index.html;"Mail Online;Lights;Associated Newspapers LtdPart;The Mail";"Ellie Goulding;Rita Ora;Ellie Goulding;Cara Delevingne;Rita Ora;Cara;Ellie;Cara;Ellie;Ellie;Rita;Ellie;Rita;Cara;Cara;Rita;Ellie;Rita;Cara;Ora;Goulding;Calvin Harris;Michelle Keegan";"Mayfair;Mahiki;London;States;Europe;States;New York;London;London;Corrie Published"
